1988	2000	thatcher	blair	margaret_thatcher
1988	2001	reagan	bush	bush
1988	2001	shultz	powell	secretary_powell
1988	2001	koch	giuliani	giuliani
1988	2001	cuomo	pataki	pataki
1988	2001	redskins	ravens	giants
1988	2001	esiason	warner	quarterback
1988	2001	foster	berry	foster
1988	2001	graf	hingis	hingis
1988	2001	weinberg	paulson	sager
1988	2001	thatcher	blair	lord_hailsham
1988	2002	reagan	bush	bush
1988	2002	shultz	powell	secretary_powell
1988	2002	koch	bloomberg	bloomberg
1988	2002	cuomo	pataki	pataki
1988	2002	redskins	patriots	ravens
1988	2002	esiason	gannon	quarterback
1988	2002	foster	kidman	foster
1988	2002	graf	williams	seles
1988	2002	weinberg	paulson	wohl
1988	2002	thatcher	blair	blair
1988	2003	reagan	bush	bush
1988	2003	shultz	powell	bush_administration
1988	2003	koch	bloomberg	bloomberg
1988	2003	cuomo	pataki	pataki
1988	2003	redskins	buccaneers	jets
1988	2003	esiason	mcnair	quarterback
1988	2003	foster	theron	foster
1988	2003	graf	williams	clijsters
1988	2003	weinberg	paulson	eigenberg
1988	2003	thatcher	blair	margaret_thatcher
1988	2004	reagan	bush	bush
1988	2004	shultz	powell	bush_administration
1988	2004	koch	bloomberg	bloomberg
1988	2004	cuomo	pataki	pataki
1988	2004	redskins	patriots	mcnabb
1988	2004	esiason	manning	emmitt_smith
1988	2004	foster	swank	foster
1988	2004	graf	henin	henin_hardenne
1988	2004	weinberg	paulson	mendelsohn
1988	2004	thatcher	blair	margaret_thatcher
1988	2005	reagan	bush	bush
1988	2005	shultz	rice	ms_rice
1988	2005	koch	bloomberg	bloomberg
1988	2005	cuomo	pataki	pataki
1988	2005	redskins	patriots	redskins
1988	2005	esiason	alexander	teammates
1988	2005	foster	witherspoon	foster
1988	2005	graf	davenport	roddick
1988	2005	weinberg	paulson	geller
1988	2005	thatcher	blair	brian_mulroney
1988	2006	reagan	bush	bush
1988	2006	shultz	rice	ms_rice
1988	2006	koch	bloomberg	bloomberg
1988	2006	cuomo	pataki	pataki
1988	2006	redskins	steelers	seahawks
1988	2006	esiason	tomlinson	teammates
1988	2006	foster	mirren	foster
1988	2006	graf	mauresmo	henin_hardenne
1988	2006	weinberg	blankfein	hollander
1988	2006	thatcher	blair	margaret_thatcher
1988	2007	reagan	bush	bush
1988	2007	shultz	rice	ms_rice
1988	2007	koch	bloomberg	bloomberg
1988	2007	cuomo	spitzer	mr_spitzer
1988	2007	redskins	colts	game
1988	2007	esiason	brady	quarterbacks
1988	2007	foster	cotillard	foster
1988	2007	graf	henin	sharapova
1988	2007	weinberg	blankfein	hecht
1988	2007	thatcher	blair	exchequer
1989	1987	bush	reagan	reagan
1989	1987	baker	shultz	baker
1989	1987	koch	koch	koch
1989	1987	cuomo	cuomo	cuomo
1989	1987	99ers	giants	giants
1989	1987	montana	elway	nebraska
1989	1987	tandy	cher	laser_printer
1989	1987	graf	navratilova	navratilova
1989	1987	weinberg	weinberg	schwartz
1989	1987	thatcher	thatcher	thatcher
1989	1988	bush	reagan	reagan
1989	1988	baker	shultz	baker
1989	1988	koch	koch	koch
1989	1988	cuomo	cuomo	cuomo
1989	1988	99ers	redskins	99ers
1989	1988	montana	esiason	montana
1989	1988	tandy	foster	disk_drives
1989	1988	graf	graf	graf
1989	1988	weinberg	weinberg	michaelson
1989	1988	thatcher	thatcher	thatcher
1989	1990	bush	bush	bush
1989	1990	baker	baker	baker
1989	1990	koch	dinkins	dinkins
1989	1990	cuomo	cuomo	cuomo
1989	1990	99ers	99ers	99ers
1989	1990	montana	montana	montana
1989	1990	tandy	bates	megabit_dynamic
1989	1990	graf	graf	graf
1989	1990	weinberg	rubin	weinberg
1989	1990	thatcher	major	thatcher
1989	1991	bush	bush	bush
1989	1991	baker	baker	baker
1989	1991	koch	dinkins	dinkins
1989	1991	cuomo	cuomo	governor_cuomo
1989	1991	99ers	giants	99ers
1989	1991	montana	thomas	billy_joe
1989	1991	tandy	foster	sx
1989	1991	graf	seles	sabatini
1989	1991	weinberg	rubin	perryman
1989	1991	thatcher	major	cresson
1989	1992	bush	bush	bush
1989	1992	baker	baker	baker
1989	1992	koch	dinkins	dinkins
1989	1992	cuomo	cuomo	cuomo
1989	1992	99ers	redskins	99ers
1989	1992	montana	young	adrian_murrell
1989	1992	tandy	thompson	applications_software
1989	1992	graf	seles	seles
1989	1992	weinberg	friedman	cohen
1989	1992	thatcher	major	margaret_thatcher
1989	1993	bush	clinton	clinton
1989	1993	baker	eagleburger	clinton
1989	1993	koch	dinkins	dinkins
1989	1993	cuomo	cuomo	cuomo
1989	1993	99ers	cowboys	eagles
1989	1993	montana	smith	gators
1989	1993	tandy	hunter	laser_printers
1989	1993	graf	graf	capriati
1989	1993	weinberg	friedman	weinberg
1989	1993	thatcher	major	margaret_thatcher
1989	1994	bush	clinton	clinton
1989	1994	baker	christopher	gallucci
1989	1994	koch	giuliani	mr_giuliani
1989	1994	cuomo	cuomo	mr_cuomo
1989	1994	99ers	cowboys	99ers
1989	1994	montana	young	montana
1989	1994	tandy	lange	thinkpad
1989	1994	graf	graf	sanchez_vicario
1989	1994	weinberg	corzine	meehan
1989	1994	thatcher	major	margaret_thatcher
1989	1995	bush	clinton	clinton
1989	1995	baker	christopher	holbrooke
1989	1995	koch	giuliani	giuliani
1989	1995	cuomo	pataki	mr_pataki
1989	1995	99ers	99ers	99ers
1989	1995	montana	favre	montana
1989	1995	tandy	sarandon	integrated_circuits
1989	1995	graf	graf	hingis
1989	1995	weinberg	corzine	jacobson
1989	1995	thatcher	major	margaret_thatcher
1989	1996	bush	clinton	clinton
1989	1996	baker	christopher	clinton
1989	1996	koch	giuliani	giuliani
1989	1996	cuomo	pataki	pataki
1989	1996	99ers	cowboys	99ers
1989	1996	montana	favre	arizona
1989	1996	tandy	mcdormand	microprocessor
1989	1996	graf	graf	graf
1989	1996	weinberg	corzine	richman
1989	1996	thatcher	major	mocks
1989	1997	bush	clinton	clinton
1989	1997	baker	albright	clinton
1989	1997	koch	giuliani	giuliani
1989	1997	cuomo	pataki	pataki
1989	1997	99ers	packers	giants
1989	1997	montana	sanders	cougars
1989	1997	tandy	hunt	data_storage
1989	1997	graf	hingis	majoli
1989	1997	weinberg	corzine	margolis
1989	1997	thatcher	blair	margaret_thatcher
1989	1998	bush	clinton	clinton
1989	1998	baker	albright	mccurry
1989	1998	koch	giuliani	giuliani
1989	1998	cuomo	pataki	mr_pataki
1989	1998	99ers	broncos	broncos
1989	1998	montana	davis	tennessee
1989	1998	tandy	paltrow	cyrix
1989	1998	graf	hingis	novotna
1989	1998	weinberg	corzine	hallinan
1989	1998	thatcher	blair	margaret_thatcher
1989	1999	bush	clinton	clinton
1989	1999	baker	albright	talbott
1989	1999	koch	giuliani	mr_giuliani
1989	1999	cuomo	pataki	mr_pataki
1989	1999	99ers	broncos	99ers
1989	1999	montana	warner	tee_martin
1989	1999	tandy	swank	fujitsu
1989	1999	graf	hingis	seles
1989	1999	weinberg	paulson	schwartz
1989	1999	thatcher	blair	margaret_thatcher
1989	2000	bush	clinton	clinton
1989	2000	baker	albright	biden
1989	2000	koch	giuliani	giuliani
1989	2000	cuomo	pataki	pataki
1989	2000	99ers	rams	rams
1989	2000	montana	faulk	montana
1989	2000	tandy	roberts	data_storage
1989	2000	graf	hingis	seles
1989	2000	weinberg	paulson	chavkin
1989	2000	thatcher	blair	margaret_thatcher
1989	2001	bush	bush	bush
1989	2001	baker	powell	wolfowitz
1989	2001	koch	giuliani	giuliani
1989	2001	cuomo	pataki	pataki
1989	2001	99ers	ravens	giants
1989	2001	montana	warner	rookie_quarterback
1989	2001	tandy	berry	cdma
1989	2001	graf	hingis	capriati
1989	2001	weinberg	paulson	cohen
1989	2001	thatcher	blair	lord_hailsham
1989	2002	bush	bush	bush
1989	2002	baker	powell	bush
1989	2002	koch	bloomberg	pataki
1989	2002	cuomo	pataki	pataki
1989	2002	99ers	patriots	giants
1989	2002	montana	gannon	montana
1989	2002	tandy	kidman	philips_electronics
1989	2002	graf	williams	hingis
1989	2002	weinberg	paulson	weiss
1989	2002	thatcher	blair	gerhard_schröder
1989	2003	bush	bush	bush
1989	2003	baker	powell	powell
1989	2003	koch	bloomberg	bloomberg
1989	2003	cuomo	pataki	pataki
1989	2003	99ers	buccaneers	raiders
1989	2003	montana	mcnair	tennessee
1989	2003	tandy	theron	server_computers
1989	2003	graf	williams	clijsters
1989	2003	weinberg	paulson	ferber
1989	2003	thatcher	blair	margaret_thatcher
1989	2004	bush	bush	bush
1989	2004	baker	powell	powell
1989	2004	koch	bloomberg	bloomberg
1989	2004	cuomo	pataki	pataki
1989	2004	99ers	patriots	panthers
1989	2004	montana	manning	tailback
1989	2004	tandy	swank	tv9me
1989	2004	graf	henin	henin_hardenne
1989	2004	weinberg	paulson	cohen
1989	2004	thatcher	blair	margaret_thatcher
1989	2005	bush	bush	bush
1989	2005	baker	rice	portman
1989	2005	koch	bloomberg	bloomberg
1989	2005	cuomo	pataki	pataki
1989	2005	99ers	patriots	broncos
1989	2005	montana	alexander	basanez
1989	2005	tandy	witherspoon	epson
1989	2005	graf	davenport	sharapova
1989	2005	weinberg	paulson	montesano
1989	2005	thatcher	blair	brian_mulroney
1989	2006	bush	bush	bush
1989	2006	baker	rice	malloch_brown
1989	2006	koch	bloomberg	bloomberg
1989	2006	cuomo	pataki	pataki
1989	2006	99ers	steelers	giants
1989	2006	montana	tomlinson	bozeman
1989	2006	tandy	mirren	microprocessor
1989	2006	graf	mauresmo	hingis
1989	2006	weinberg	blankfein	bauman
1989	2006	thatcher	blair	margaret_thatcher
1989	2007	bush	bush	bush
1989	2007	baker	rice	hadley
1989	2007	koch	bloomberg	bloomberg
1989	2007	cuomo	spitzer	governor_spitzer
1989	2007	99ers	colts	colts
1989	2007	montana	brady	downfield
1989	2007	tandy	cotillard	toshiba
1989	2007	graf	henin	sharapova
1989	2007	weinberg	blankfein	rader
1989	2007	thatcher	blair	thinly_veiled
1990	1987	bush	reagan	reagan
1990	1987	baker	shultz	mr_shultz
1990	1987	dinkins	koch	koch
1990	1987	cuomo	cuomo	cuomo
1990	1987	99ers	giants	giants
1990	1987	montana	elway	montana
1990	1987	bates	cher	bruns
1990	1987	graf	navratilova	navratilova
1990	1987	rubin	weinberg	peyser
1990	1987	major	thatcher	major
1990	1988	bush	reagan	reagan
1990	1988	baker	shultz	shevardnadze
1990	1988	dinkins	koch	koch
1990	1988	cuomo	cuomo	cuomo
1990	1988	99ers	redskins	99ers
1990	1988	montana	esiason	montana
1990	1988	bates	foster	bitterman
1990	1988	graf	graf	graf
1990	1988	rubin	weinberg	witkin
1990	1988	major	thatcher	major
1990	1989	bush	bush	bush
1990	1989	baker	baker	baker
1990	1989	dinkins	koch	koch
1990	1989	cuomo	cuomo	cuomo
1990	1989	99ers	99ers	99ers
1990	1989	montana	montana	montana
1990	1989	bates	tandy	bowen
1990	1989	graf	graf	graf
1990	1989	rubin	weinberg	kaminsky
1990	1989	major	thatcher	major
1990	1991	bush	bush	bush
1990	1991	baker	baker	baker
1990	1991	dinkins	dinkins	dinkins
1990	1991	cuomo	cuomo	mr_cuomo
1990	1991	99ers	giants	99ers
1990	1991	montana	thomas	montana
1990	1991	bates	foster	mcgrath_mckechnie
1990	1991	graf	seles	sabatini
1990	1991	rubin	rubin	eisenberg
1990	1991	major	major	major
1990	1992	bush	bush	bush
1990	1992	baker	baker	baker
1990	1992	dinkins	dinkins	dinkins
1990	1992	cuomo	cuomo	cuomo
1990	1992	99ers	redskins	redskins
1990	1992	montana	young	adrian_murrell
1990	1992	bates	thompson	bowen
1990	1992	graf	seles	seles
1990	1992	rubin	friedman	shaffer
1990	1992	major	major	major
1990	1993	bush	clinton	clinton
1990	1993	baker	eagleburger	clinton
1990	1993	dinkins	dinkins	dinkins
1990	1993	cuomo	cuomo	cuomo
1990	1993	99ers	cowboys	giants
1990	1993	montana	smith	montana
1990	1993	bates	hunter	tropp
1990	1993	graf	graf	sabatini
1990	1993	rubin	friedman	isaacson
1990	1993	major	major	major
1990	1994	bush	clinton	clinton
1990	1994	baker	christopher	perry
1990	1994	dinkins	giuliani	mr_giuliani
1990	1994	cuomo	cuomo	mr_cuomo
1990	1994	99ers	cowboys	99ers
1990	1994	montana	young	montana
1990	1994	bates	lange	geller
1990	1994	graf	graf	sanchez_vicario
1990	1994	rubin	corzine	silverstein
1990	1994	major	major	major
1990	1995	bush	clinton	clinton
1990	1995	baker	christopher	holbrooke
1990	1995	dinkins	giuliani	giuliani
1990	1995	cuomo	pataki	giuliani
1990	1995	99ers	99ers	99ers
1990	1995	montana	favre	montana
1990	1995	bates	sarandon	kubal
1990	1995	graf	graf	sanchez_vicario
1990	1995	rubin	corzine	viertel
1990	1995	major	major	major
1990	1996	bush	clinton	clinton
1990	1996	baker	christopher	pelletreau
1990	1996	dinkins	giuliani	giuliani
1990	1996	cuomo	pataki	pataki
1990	1996	99ers	cowboys	steelers
1990	1996	montana	favre	cougars
1990	1996	bates	mcdormand	schroeder
1990	1996	graf	graf	graf
1990	1996	rubin	corzine	weiss
1990	1996	major	major	major
1990	1997	bush	clinton	clinton
1990	1997	baker	albright	clinton
1990	1997	dinkins	giuliani	giuliani
1990	1997	cuomo	pataki	giuliani
1990	1997	99ers	packers	giants
1990	1997	montana	sanders	offensive_linemen
1990	1997	bates	hunt	dewitt
1990	1997	graf	hingis	seles
1990	1997	rubin	corzine	liebman
1990	1997	major	blair	major
1990	1998	bush	clinton	clinton
1990	1998	baker	albright	talbott
1990	1998	dinkins	giuliani	giuliani
1990	1998	cuomo	pataki	mr_pataki
1990	1998	99ers	broncos	broncos
1990	1998	montana	davis	jaguars
1990	1998	bates	paltrow	mcwilliams
1990	1998	graf	hingis	hingis
1990	1998	rubin	corzine	frisch
1990	1998	major	blair	major
1990	1999	bush	clinton	clinton
1990	1999	baker	albright	albright
1990	1999	dinkins	giuliani	mr_giuliani
1990	1999	cuomo	pataki	mr_pataki
1990	1999	99ers	broncos	giants
1990	1999	montana	warner	defensive_lineman
1990	1999	bates	swank	mccandless
1990	1999	graf	hingis	seles
1990	1999	rubin	paulson	sutcliffe
1990	1999	major	blair	major
1990	2000	bush	clinton	clinton
1990	2000	baker	albright	holbrooke
1990	2000	dinkins	giuliani	giuliani
1990	2000	cuomo	pataki	giuliani
1990	2000	99ers	rams	giants
1990	2000	montana	faulk	montana
1990	2000	bates	roberts	cowan
1990	2000	graf	hingis	hingis
1990	2000	rubin	paulson	oppenheim
1990	2000	major	blair	major
1990	2001	bush	bush	bush
1990	2001	baker	powell	wolfowitz
1990	2001	dinkins	giuliani	giuliani
1990	2001	cuomo	pataki	pataki
1990	2001	99ers	ravens	giants
1990	2001	montana	warner	chris_weinke
1990	2001	bates	berry	fitts
1990	2001	graf	hingis	henin
1990	2001	rubin	paulson	drubel
1990	2001	major	blair	major
1990	2002	bush	bush	bush
1990	2002	baker	powell	secretary_powell
1990	2002	dinkins	bloomberg	bloomberg
1990	2002	cuomo	pataki	pataki
1990	2002	99ers	patriots	giants
1990	2002	montana	gannon	rich_gannon
1990	2002	bates	kidman	mcevoy
1990	2002	graf	williams	hingis
1990	2002	rubin	paulson	futterman
1990	2002	major	blair	major
1990	2003	bush	bush	bush
1990	2003	baker	powell	powell
1990	2003	dinkins	bloomberg	bloomberg
1990	2003	cuomo	pataki	pataki
1990	2003	99ers	buccaneers	bucs
1990	2003	montana	mcnair	steve_mcnair
1990	2003	bates	theron	innes
